# Renewables.ninja Wind power (Point API) - 52.953, -1.150 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""52.9534193"""," ""lon"": ""-1.1496461"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""135"""," ""turbine"": ""Enercon E126 7500"""," ""raw"": ""true""}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
06/10/2019 11:00,06/10/2019 12:00,0.617,11.016,,,,,,,,,,,
06/10/2019 12:00,06/10/2019 13:00,0.612,10.972,,,,,,,,,,,
06/10/2019 13:00,06/10/2019 14:00,0.561,10.483,,,,,,,,,,,
06/10/2019 14:00,06/10/2019 15:00,0.408,9.107,,,,,,,,,,,
06/10/2019 15:00,06/10/2019 16:00,0.246,7.561,,,,,,,,,,,
06/10/2019 16:00,06/10/2019 17:00,0.149,6.373,,,,,,,,,,,
06/10/2019 17:00,06/10/2019 18:00,0.111,5.79,,,,,,,,,,,
06/10/2019 18:00,06/10/2019 19:00,0.091,5.428,,,,,,,,,,,
06/10/2019 19:00,06/10/2019 20:00,0.097,5.539,,,,,,,,,,,
06/10/2019 20:00,06/10/2019 21:00,0.079,5.194,,,,,,,,,,,
06/10/2019 21:00,06/10/2019 22:00,0.079,5.192,,,,,,,,,,,
06/10/2019 22:00,06/10/2019 23:00,0.101,5.623,,,,,,,,,,,
06/10/2019 23:00,07/10/2019 00:00,0.14,6.233,,,,,,,,,,,
07/10/2019 00:00,07/10/2019 01:00,0.156,6.471,,,,,,,,,,,
07/10/2019 01:00,07/10/2019 02:00,0.141,6.268,,,,,,,,,,,
07/10/2019 02:00,07/10/2019 03:00,0.14,6.242,,,,,,,,,,,
07/10/2019 03:00,07/10/2019 04:00,0.155,6.458,,,,,,,,,,,
07/10/2019 04:00,07/10/2019 05:00,0.171,6.678,,,,,,,,,,,
07/10/2019 05:00,07/10/2019 06:00,0.197,6.998,,,,,,,,,,,
07/10/2019 06:00,07/10/2019 07:00,0.213,7.185,,,,,,,,,,,
07/10/2019 07:00,07/10/2019 08:00,0.188,6.886,,,,,,,,,,,
07/10/2019 08:00,07/10/2019 09:00,0.178,6.756,,,,,,,,,,,
07/10/2019 09:00,07/10/2019 10:00,0.245,7.548,,,,,,,,,,,
07/10/2019 10:00,07/10/2019 11:00,0.353,8.608,,,,,,,,,,,
07/10/2019 11:00,07/10/2019 12:00,0.424,9.252,,,,,,,,,,,
07/10/2019 12:00,07/10/2019 13:00,0.494,9.874,,,,,,,,,,,
07/10/2019 13:00,07/10/2019 14:00,0.525,10.146,,,,,,,,,,,
07/10/2019 14:00,07/10/2019 15:00,0.498,9.91,,,,,,,,,,,
07/10/2019 15:00,07/10/2019 16:00,0.456,9.535,,,,,,,,,,,
07/10/2019 16:00,07/10/2019 17:00,0.438,9.38,,,,,,,,,,,
07/10/2019 17:00,07/10/2019 18:00,0.414,9.152,,,,,,,,,,,
07/10/2019 18:00,07/10/2019 19:00,0.378,8.831,,,,,,,,,,,
07/10/2019 19:00,07/10/2019 20:00,0.363,8.699,,,,,,,,,,,
07/10/2019 20:00,07/10/2019 21:00,0.335,8.437,,,,,,,,,,,
07/10/2019 21:00,07/10/2019 22:00,0.331,8.396,,,,,,,,,,,
07/10/2019 22:00,07/10/2019 23:00,0.355,8.629,,,,,,,,,,,
07/10/2019 23:00,08/10/2019 00:00,0.373,8.786,,,,,,,,,,,
08/10/2019 00:00,08/10/2019 01:00,0.376,8.819,,,,,,,,,,,
08/10/2019 01:00,08/10/2019 02:00,0.372,8.775,,,,,,,,,,,
08/10/2019 02:00,08/10/2019 03:00,0.364,8.705,,,,,,,,,,,
08/10/2019 03:00,08/10/2019 04:00,0.343,8.513,,,,,,,,,,,
08/10/2019 04:00,08/10/2019 05:00,0.324,8.335,,,,,,,,,,,
08/10/2019 05:00,08/10/2019 06:00,0.325,8.343,,,,,,,,,,,
08/10/2019 06:00,08/10/2019 07:00,0.334,8.425,,,,,,,,,,,
08/10/2019 07:00,08/10/2019 08:00,0.321,8.303,,,,,,,,,,,
08/10/2019 08:00,08/10/2019 09:00,0.374,8.795,,,,,,,,,,,
08/10/2019 09:00,08/10/2019 10:00,0.453,9.507,,,,,,,,,,,
08/10/2019 10:00,08/10/2019 11:00,0.568,10.556,,,,,,,,,,,
08/10/2019 11:00,08/10/2019 12:00,0.625,11.092,,,,,,,,,,,
08/10/2019 12:00,08/10/2019 13:00,0.658,11.432,,,,,,,,,,,
08/10/2019 13:00,08/10/2019 14:00,0.666,11.513,,,,,,,,,,,
08/10/2019 14:00,08/10/2019 15:00,0.651,11.351,,,,,,,,,,,
08/10/2019 15:00,08/10/2019 16:00,0.615,10.998,,,,,,,,,,,
08/10/2019 16:00,08/10/2019 17:00,0.589,10.747,,,,,,,,,,,
08/10/2019 17:00,08/10/2019 18:00,0.588,10.734,,,,,,,,,,,
08/10/2019 18:00,08/10/2019 19:00,0.569,10.558,,,,,,,,,,,
08/10/2019 19:00,08/10/2019 20:00,0.448,9.462,,,,,,,,,,,
08/10/2019 20:00,08/10/2019 21:00,0.402,9.048,,,,,,,,,,,
08/10/2019 21:00,08/10/2019 22:00,0.399,9.026,,,,,,,,,,,
08/10/2019 22:00,08/10/2019 23:00,0.398,9.019,,,,,,,,,,,
08/10/2019 23:00,09/10/2019 00:00,0.388,8.924,,,,,,,,,,,
09/10/2019 00:00,09/10/2019 01:00,0.356,8.64,,,,,,,,,,,
09/10/2019 01:00,09/10/2019 02:00,0.329,8.389,,,,,,,,,,,
09/10/2019 02:00,09/10/2019 03:00,0.311,8.211,,,,,,,,,,,
09/10/2019 03:00,09/10/2019 04:00,0.298,8.084,,,,,,,,,,,
09/10/2019 04:00,09/10/2019 05:00,0.287,7.98,,,,,,,,,,,
09/10/2019 05:00,09/10/2019 06:00,0.282,7.92,,,,,,,,,,,
09/10/2019 06:00,09/10/2019 07:00,0.274,7.843,,,,,,,,,,,
09/10/2019 07:00,09/10/2019 08:00,0.256,7.657,,,,,,,,,,,
09/10/2019 08:00,09/10/2019 09:00,0.259,7.694,,,,,,,,,,,
09/10/2019 09:00,09/10/2019 10:00,0.262,7.72,,,,,,,,,,,
09/10/2019 10:00,09/10/2019 11:00,0.368,8.747,,,,,,,,,,,
09/10/2019 11:00,09/10/2019 12:00,0.427,9.281,,,,,,,,,,,
09/10/2019 12:00,09/10/2019 13:00,0.476,9.715,,,,,,,,,,,
09/10/2019 13:00,09/10/2019 14:00,0.512,10.039,,,,,,,,,,,
09/10/2019 14:00,09/10/2019 15:00,0.522,10.127,,,,,,,,,,,
09/10/2019 15:00,09/10/2019 16:00,0.476,9.709,,,,,,,,,,,
09/10/2019 16:00,09/10/2019 17:00,0.412,9.142,,,,,,,,,,,
09/10/2019 17:00,09/10/2019 18:00,0.398,9.022,,,,,,,,,,,
09/10/2019 18:00,09/10/2019 19:00,0.358,8.655,,,,,,,,,,,
09/10/2019 19:00,09/10/2019 20:00,0.317,8.269,,,,,,,,,,,
09/10/2019 20:00,09/10/2019 21:00,0.307,8.168,,,,,,,,,,,
09/10/2019 21:00,09/10/2019 22:00,0.293,8.028,,,,,,,,,,,
09/10/2019 22:00,09/10/2019 23:00,0.32,8.295,,,,,,,,,,,
09/10/2019 23:00,10/10/2019 00:00,0.35,8.576,,,,,,,,,,,
10/10/2019 00:00,10/10/2019 01:00,0.363,8.696,,,,,,,,,,,
10/10/2019 01:00,10/10/2019 02:00,0.373,8.782,,,,,,,,,,,
10/10/2019 02:00,10/10/2019 03:00,0.355,8.633,,,,,,,,,,,
10/10/2019 03:00,10/10/2019 04:00,0.351,8.595,,,,,,,,,,,
10/10/2019 04:00,10/10/2019 05:00,0.331,8.395,,,,,,,,,,,
10/10/2019 05:00,10/10/2019 06:00,0.342,8.501,,,,,,,,,,,
10/10/2019 06:00,10/10/2019 07:00,0.351,8.578,,,,,,,,,,,
10/10/2019 07:00,10/10/2019 08:00,0.354,8.617,,,,,,,,,,,
10/10/2019 08:00,10/10/2019 09:00,0.368,8.75,,,,,,,,,,,
10/10/2019 09:00,10/10/2019 10:00,0.434,9.339,,,,,,,,,,,
10/10/2019 10:00,10/10/2019 11:00,0.519,10.096,,,,,,,,,,,
10/10/2019 11:00,10/10/2019 12:00,0.534,10.237,,,,,,,,,,,
10/10/2019 12:00,10/10/2019 13:00,0.567,10.539,,,,,,,,,,,
10/10/2019 13:00,10/10/2019 14:00,0.626,11.107,,,,,,,,,,,
10/10/2019 14:00,10/10/2019 15:00,0.666,11.513,,,,,,,,,,,
10/10/2019 15:00,10/10/2019 16:00,0.691,11.785,,,,,,,,,,,
10/10/2019 16:00,10/10/2019 17:00,0.705,11.934,,,,,,,,,,,
10/10/2019 17:00,10/10/2019 18:00,0.73,12.233,,,,,,,,,,,
10/10/2019 18:00,10/10/2019 19:00,0.739,12.331,,,,,,,,,,,
10/10/2019 19:00,10/10/2019 20:00,0.745,12.408,,,,,,,,,,,
10/10/2019 20:00,10/10/2019 21:00,0.772,12.745,,,,,,,,,,,
10/10/2019 21:00,10/10/2019 22:00,0.783,12.895,,,,,,,,,,,
10/10/2019 22:00,10/10/2019 23:00,0.77,12.732,,,,,,,,,,,
10/10/2019 23:00,11/10/2019 00:00,0.74,12.347,,,,,,,,,,,
11/10/2019 00:00,11/10/2019 01:00,0.688,11.752,,,,,,,,,,,
11/10/2019 01:00,11/10/2019 02:00,0.662,11.474,,,,,,,,,,,
11/10/2019 02:00,11/10/2019 03:00,0.636,11.211,,,,,,,,,,,
11/10/2019 03:00,11/10/2019 04:00,0.622,11.069,,,,,,,,,,,
11/10/2019 04:00,11/10/2019 05:00,0.591,10.761,,,,,,,,,,,
11/10/2019 05:00,11/10/2019 06:00,0.586,10.722,,,,,,,,,,,
11/10/2019 06:00,11/10/2019 07:00,0.577,10.637,,,,,,,,,,,
11/10/2019 07:00,11/10/2019 08:00,0.578,10.645,,,,,,,,,,,
11/10/2019 08:00,11/10/2019 09:00,0.626,11.099,,,,,,,,,,,
11/10/2019 09:00,11/10/2019 10:00,0.651,11.353,,,,,,,,,,,
11/10/2019 10:00,11/10/2019 11:00,0.673,11.585,,,,,,,,,,,
11/10/2019 11:00,11/10/2019 12:00,0.71,12,,,,,,,,,,,
11/10/2019 12:00,11/10/2019 13:00,0.686,11.732,,,,,,,,,,,
11/10/2019 13:00,11/10/2019 14:00,0.59,10.756,,,,,,,,,,,
11/10/2019 14:00,11/10/2019 15:00,0.474,9.698,,,,,,,,,,,
11/10/2019 15:00,11/10/2019 16:00,0.348,8.559,,,,,,,,,,,
11/10/2019 16:00,11/10/2019 17:00,0.255,7.639,,,,,,,,,,,
11/10/2019 17:00,11/10/2019 18:00,0.251,7.602,,,,,,,,,,,
11/10/2019 18:00,11/10/2019 19:00,0.289,7.991,,,,,,,,,,,
11/10/2019 19:00,11/10/2019 20:00,0.298,8.083,,,,,,,,,,,
11/10/2019 20:00,11/10/2019 21:00,0.305,8.15,,,,,,,,,,,
11/10/2019 21:00,11/10/2019 22:00,0.32,8.296,,,,,,,,,,,
11/10/2019 22:00,11/10/2019 23:00,0.312,8.225,,,,,,,,,,,
11/10/2019 23:00,12/10/2019 00:00,0.293,8.038,,,,,,,,,,,
12/10/2019 00:00,12/10/2019 01:00,0.277,7.88,,,,,,,,,,,
12/10/2019 01:00,12/10/2019 02:00,0.269,7.792,,,,,,,,,,,
12/10/2019 02:00,12/10/2019 03:00,0.262,7.729,,,,,,,,,,,
12/10/2019 03:00,12/10/2019 04:00,0.248,7.576,,,,,,,,,,,
12/10/2019 04:00,12/10/2019 05:00,0.235,7.433,,,,,,,,,,,
12/10/2019 05:00,12/10/2019 06:00,0.23,7.375,,,,,,,,,,,
12/10/2019 06:00,12/10/2019 07:00,0.225,7.322,,,,,,,,,,,
12/10/2019 07:00,12/10/2019 08:00,0.194,6.958,,,,,,,,,,,
12/10/2019 08:00,12/10/2019 09:00,0.151,6.401,,,,,,,,,,,
12/10/2019 09:00,12/10/2019 10:00,0.149,6.376,,,,,,,,,,,
12/10/2019 10:00,12/10/2019 11:00,0.161,6.538,,,,,,,,,,,
12/10/2019 11:00,12/10/2019 12:00,0.157,6.479,,,,,,,,,,,
12/10/2019 12:00,12/10/2019 13:00,0.153,6.421,,,,,,,,,,,
12/10/2019 13:00,12/10/2019 14:00,0.145,6.32,,,,,,,,,,,
12/10/2019 14:00,12/10/2019 15:00,0.113,5.822,,,,,,,,,,,
12/10/2019 15:00,12/10/2019 16:00,0.105,5.685,,,,,,,,,,,
12/10/2019 16:00,12/10/2019 17:00,0.154,6.444,,,,,,,,,,,
12/10/2019 17:00,12/10/2019 18:00,0.212,7.182,,,,,,,,,,,
12/10/2019 18:00,12/10/2019 19:00,0.23,7.383,,,,,,,,,,,
12/10/2019 19:00,12/10/2019 20:00,0.208,7.123,,,,,,,,,,,
12/10/2019 20:00,12/10/2019 21:00,0.185,6.85,,,,,,,,,,,
12/10/2019 21:00,12/10/2019 22:00,0.171,6.68,,,,,,,,,,,
12/10/2019 22:00,12/10/2019 23:00,0.161,6.544,,,,,,,,,,,
12/10/2019 23:00,13/10/2019 00:00,0.153,6.426,,,,,,,,,,,
13/10/2019 00:00,13/10/2019 01:00,0.131,6.109,,,,,,,,,,,
13/10/2019 01:00,13/10/2019 02:00,0.107,5.715,,,,,,,,,,,
13/10/2019 02:00,13/10/2019 03:00,0.092,5.452,,,,,,,,,,,
13/10/2019 03:00,13/10/2019 04:00,0.086,5.326,,,,,,,,,,,
13/10/2019 04:00,13/10/2019 05:00,0.088,5.384,,,,,,,,,,,
13/10/2019 05:00,13/10/2019 06:00,0.111,5.778,,,,,,,,,,,
13/10/2019 06:00,13/10/2019 07:00,0.169,6.652,,,,,,,,,,,
13/10/2019 07:00,13/10/2019 08:00,0.229,7.364,,,,,,,,,,,
13/10/2019 08:00,13/10/2019 09:00,0.232,7.4,,,,,,,,,,,
13/10/2019 09:00,13/10/2019 10:00,0.204,7.087,,,,,,,,,,,
13/10/2019 10:00,13/10/2019 11:00,0.291,8.015,,,,,,,,,,,
13/10/2019 11:00,13/10/2019 12:00,0.484,9.792,,,,,,,,,,,
13/10/2019 12:00,13/10/2019 13:00,0.612,10.973,,,,,,,,,,,
13/10/2019 13:00,13/10/2019 14:00,0.685,11.717,,,,,,,,,,,
13/10/2019 14:00,13/10/2019 15:00,0.681,11.668,,,,,,,,,,,
13/10/2019 15:00,13/10/2019 16:00,0.651,11.352,,,,,,,,,,,
13/10/2019 16:00,13/10/2019 17:00,0.586,10.719,,,,,,,,,,,
13/10/2019 17:00,13/10/2019 18:00,0.549,10.376,,,,,,,,,,,
13/10/2019 18:00,13/10/2019 19:00,0.489,9.825,,,,,,,,,,,
13/10/2019 19:00,13/10/2019 20:00,0.4,9.027,,,,,,,,,,,
13/10/2019 20:00,13/10/2019 21:00,0.345,8.537,,,,,,,,,,,
13/10/2019 21:00,13/10/2019 22:00,0.302,8.126,,,,,,,,,,,
13/10/2019 22:00,13/10/2019 23:00,0.242,7.505,,,,,,,,,,,
13/10/2019 23:00,14/10/2019 00:00,0.18,6.79,,,,,,,,,,,
14/10/2019 00:00,14/10/2019 01:00,0.129,6.079,,,,,,,,,,,
14/10/2019 01:00,14/10/2019 02:00,0.105,5.689,,,,,,,,,,,
14/10/2019 02:00,14/10/2019 03:00,0.097,5.532,,,,,,,,,,,
14/10/2019 03:00,14/10/2019 04:00,0.086,5.337,,,,,,,,,,,
14/10/2019 04:00,14/10/2019 05:00,0.079,5.19,,,,,,,,,,,
14/10/2019 05:00,14/10/2019 06:00,0.074,5.068,,,,,,,,,,,
14/10/2019 06:00,14/10/2019 07:00,0.067,4.939,,,,,,,,,,,
14/10/2019 07:00,14/10/2019 08:00,0.065,4.874,,,,,,,,,,,
14/10/2019 08:00,14/10/2019 09:00,0.056,4.676,,,,,,,,,,,
14/10/2019 09:00,14/10/2019 10:00,0.064,4.86,,,,,,,,,,,
14/10/2019 10:00,14/10/2019 11:00,0.091,5.434,,,,,,,,,,,
14/10/2019 11:00,14/10/2019 12:00,0.189,6.898,,,,,,,,,,,
14/10/2019 12:00,14/10/2019 13:00,0.26,7.701,,,,,,,,,,,
14/10/2019 13:00,14/10/2019 14:00,0.254,7.638,,,,,,,,,,,
14/10/2019 14:00,14/10/2019 15:00,0.232,7.4,,,,,,,,,,,
14/10/2019 15:00,14/10/2019 16:00,0.256,7.656,,,,,,,,,,,
14/10/2019 16:00,14/10/2019 17:00,0.328,8.378,,,,,,,,,,,
14/10/2019 17:00,14/10/2019 18:00,0.388,8.933,,,,,,,,,,,
14/10/2019 18:00,14/10/2019 19:00,0.368,8.74,,,,,,,,,,,
14/10/2019 19:00,14/10/2019 20:00,0.296,8.068,,,,,,,,,,,
14/10/2019 20:00,14/10/2019 21:00,0.217,7.233,,,,,,,,,,,
14/10/2019 21:00,14/10/2019 22:00,0.13,6.091,,,,,,,,,,,
14/10/2019 22:00,14/10/2019 23:00,0.089,5.4,,,,,,,,,,,
14/10/2019 23:00,15/10/2019 00:00,0.068,4.95,,,,,,,,,,,
15/10/2019 00:00,15/10/2019 01:00,0.067,4.929,,,,,,,,,,,
15/10/2019 01:00,15/10/2019 02:00,0.085,5.311,,,,,,,,,,,
15/10/2019 02:00,15/10/2019 03:00,0.101,5.621,,,,,,,,,,,
15/10/2019 03:00,15/10/2019 04:00,0.117,5.89,,,,,,,,,,,
15/10/2019 04:00,15/10/2019 05:00,0.154,6.447,,,,,,,,,,,
15/10/2019 05:00,15/10/2019 06:00,0.173,6.69,,,,,,,,,,,
15/10/2019 06:00,15/10/2019 07:00,0.168,6.643,,,,,,,,,,,
15/10/2019 07:00,15/10/2019 08:00,0.137,6.203,,,,,,,,,,,
15/10/2019 08:00,15/10/2019 09:00,0.105,5.684,,,,,,,,,,,
15/10/2019 09:00,15/10/2019 10:00,0.101,5.612,,,,,,,,,,,
15/10/2019 10:00,15/10/2019 11:00,0.084,5.28,,,,,,,,,,,
15/10/2019 11:00,15/10/2019 12:00,0.075,5.117,,,,,,,,,,,
15/10/2019 12:00,15/10/2019 13:00,0.072,5.037,,,,,,,,,,,
15/10/2019 13:00,15/10/2019 14:00,0.075,5.109,,,,,,,,,,,
15/10/2019 14:00,15/10/2019 15:00,0.087,5.36,,,,,,,,,,,
15/10/2019 15:00,15/10/2019 16:00,0.088,5.384,,,,,,,,,,,
15/10/2019 16:00,15/10/2019 17:00,0.097,5.535,,,,,,,,,,,
15/10/2019 17:00,15/10/2019 18:00,0.146,6.337,,,,,,,,,,,
15/10/2019 18:00,15/10/2019 19:00,0.198,7.018,,,,,,,,,,,
15/10/2019 19:00,15/10/2019 20:00,0.235,7.435,,,,,,,,,,,
15/10/2019 20:00,15/10/2019 21:00,0.264,7.742,,,,,,,,,,,
15/10/2019 21:00,15/10/2019 22:00,0.262,7.727,,,,,,,,,,,
15/10/2019 22:00,15/10/2019 23:00,0.257,7.658,,,,,,,,,,,
15/10/2019 23:00,16/10/2019 00:00,0.252,7.614,,,,,,,,,,,
16/10/2019 00:00,16/10/2019 01:00,0.246,7.559,,,,,,,,,,,
16/10/2019 01:00,16/10/2019 02:00,0.259,7.691,,,,,,,,,,,
16/10/2019 02:00,16/10/2019 03:00,0.291,8.013,,,,,,,,,,,
16/10/2019 03:00,16/10/2019 04:00,0.324,8.327,,,,,,,,,,,
16/10/2019 04:00,16/10/2019 05:00,0.341,8.497,,,,,,,,,,,
16/10/2019 05:00,16/10/2019 06:00,0.363,8.693,,,,,,,,,,,
16/10/2019 06:00,16/10/2019 07:00,0.348,8.555,,,,,,,,,,,
16/10/2019 07:00,16/10/2019 08:00,0.298,8.083,,,,,,,,,,,
16/10/2019 08:00,16/10/2019 09:00,0.219,7.253,,,,,,,,,,,
16/10/2019 09:00,16/10/2019 10:00,0.171,6.678,,,,,,,,,,,
16/10/2019 10:00,16/10/2019 11:00,0.292,8.023,,,,,,,,,,,
16/10/2019 11:00,16/10/2019 12:00,0.383,8.883,,,,,,,,,,,
16/10/2019 12:00,16/10/2019 13:00,0.374,8.795,,,,,,,,,,,
16/10/2019 13:00,16/10/2019 14:00,0.326,8.36,,,,,,,,,,,
16/10/2019 14:00,16/10/2019 15:00,0.273,7.831,,,,,,,,,,,
16/10/2019 15:00,16/10/2019 16:00,0.209,7.14,,,,,,,,,,,
16/10/2019 16:00,16/10/2019 17:00,0.172,6.689,,,,,,,,,,,
16/10/2019 17:00,16/10/2019 18:00,0.15,6.394,,,,,,,,,,,
16/10/2019 18:00,16/10/2019 19:00,0.128,6.072,,,,,,,,,,,
16/10/2019 19:00,16/10/2019 20:00,0.131,6.117,,,,,,,,,,,
16/10/2019 20:00,16/10/2019 21:00,0.148,6.359,,,,,,,,,,,
16/10/2019 21:00,16/10/2019 22:00,0.177,6.75,,,,,,,,,,,
16/10/2019 22:00,16/10/2019 23:00,0.202,7.064,,,,,,,,,,,
16/10/2019 23:00,17/10/2019 00:00,0.214,7.197,,,,,,,,,,,
17/10/2019 00:00,17/10/2019 01:00,0.212,7.176,,,,,,,,,,,
17/10/2019 01:00,17/10/2019 02:00,0.21,7.149,,,,,,,,,,,
17/10/2019 02:00,17/10/2019 03:00,0.214,7.201,,,,,,,,,,,
17/10/2019 03:00,17/10/2019 04:00,0.214,7.207,,,,,,,,,,,
17/10/2019 04:00,17/10/2019 05:00,0.202,7.066,,,,,,,,,,,
17/10/2019 05:00,17/10/2019 06:00,0.182,6.814,,,,,,,,,,,
17/10/2019 06:00,17/10/2019 07:00,0.152,6.413,,,,,,,,,,,
17/10/2019 07:00,17/10/2019 08:00,0.131,6.104,,,,,,,,,,,
17/10/2019 08:00,17/10/2019 09:00,0.114,5.837,,,,,,,,,,,
17/10/2019 09:00,17/10/2019 10:00,0.134,6.152,,,,,,,,,,,
17/10/2019 10:00,17/10/2019 11:00,0.204,7.086,,,,,,,,,,,
17/10/2019 11:00,17/10/2019 12:00,0.252,7.616,,,,,,,,,,,
17/10/2019 12:00,17/10/2019 13:00,0.267,7.776,,,,,,,,,,,
17/10/2019 13:00,17/10/2019 14:00,0.272,7.822,,,,,,,,,,,
17/10/2019 14:00,17/10/2019 15:00,0.234,7.423,,,,,,,,,,,
17/10/2019 15:00,17/10/2019 16:00,0.213,7.188,,,,,,,,,,,
17/10/2019 16:00,17/10/2019 17:00,0.265,7.753,,,,,,,,,,,
17/10/2019 17:00,17/10/2019 18:00,0.317,8.273,,,,,,,,,,,
17/10/2019 18:00,17/10/2019 19:00,0.348,8.56,,,,,,,,,,,
17/10/2019 19:00,17/10/2019 20:00,0.343,8.513,,,,,,,,,,,
17/10/2019 20:00,17/10/2019 21:00,0.321,8.312,,,,,,,,,,,
17/10/2019 21:00,17/10/2019 22:00,0.3,8.111,,,,,,,,,,,
17/10/2019 22:00,17/10/2019 23:00,0.277,7.875,,,,,,,,,,,
17/10/2019 23:00,18/10/2019 00:00,0.257,7.662,,,,,,,,,,,
18/10/2019 00:00,18/10/2019 01:00,0.226,7.33,,,,,,,,,,,
18/10/2019 01:00,18/10/2019 02:00,0.261,7.712,,,,,,,,,,,
18/10/2019 02:00,18/10/2019 03:00,0.351,8.587,,,,,,,,,,,
18/10/2019 03:00,18/10/2019 04:00,0.392,8.963,,,,,,,,,,,
18/10/2019 04:00,18/10/2019 05:00,0.341,8.492,,,,,,,,,,,
18/10/2019 05:00,18/10/2019 06:00,0.296,8.065,,,,,,,,,,,
18/10/2019 06:00,18/10/2019 07:00,0.311,8.212,,,,,,,,,,,
18/10/2019 07:00,18/10/2019 08:00,0.275,7.852,,,,,,,,,,,
18/10/2019 08:00,18/10/2019 09:00,0.218,7.245,,,,,,,,,,,
18/10/2019 09:00,18/10/2019 10:00,0.258,7.673,,,,,,,,,,,
18/10/2019 10:00,18/10/2019 11:00,0.363,8.695,,,,,,,,,,,
18/10/2019 11:00,18/10/2019 12:00,0.466,9.63,,,,,,,,,,,
18/10/2019 12:00,18/10/2019 13:00,0.513,10.046,,,,,,,,,,,
18/10/2019 13:00,18/10/2019 14:00,0.508,10,,,,,,,,,,,
18/10/2019 14:00,18/10/2019 15:00,0.459,9.566,,,,,,,,,,,
18/10/2019 15:00,18/10/2019 16:00,0.469,9.646,,,,,,,,,,,
18/10/2019 16:00,18/10/2019 17:00,0.466,9.627,,,,,,,,,,,
18/10/2019 17:00,18/10/2019 18:00,0.465,9.621,,,,,,,,,,,
18/10/2019 18:00,18/10/2019 19:00,0.5,9.924,,,,,,,,,,,
18/10/2019 19:00,18/10/2019 20:00,0.442,9.405,,,,,,,,,,,
18/10/2019 20:00,18/10/2019 21:00,0.381,8.869,,,,,,,,,,,
18/10/2019 21:00,18/10/2019 22:00,0.364,8.707,,,,,,,,,,,
18/10/2019 22:00,18/10/2019 23:00,0.382,8.873,,,,,,,,,,,
18/10/2019 23:00,19/10/2019 00:00,0.375,8.812,,,,,,,,,,,
19/10/2019 00:00,19/10/2019 01:00,0.351,8.584,,,,,,,,,,,
19/10/2019 01:00,19/10/2019 02:00,0.342,8.503,,,,,,,,,,,
19/10/2019 02:00,19/10/2019 03:00,0.315,8.246,,,,,,,,,,,
19/10/2019 03:00,19/10/2019 04:00,0.285,7.959,,,,,,,,,,,
19/10/2019 04:00,19/10/2019 05:00,0.249,7.59,,,,,,,,,,,
19/10/2019 05:00,19/10/2019 06:00,0.23,7.382,,,,,,,,,,,
19/10/2019 06:00,19/10/2019 07:00,0.199,7.032,,,,,,,,,,,
19/10/2019 07:00,19/10/2019 08:00,0.17,6.66,,,,,,,,,,,
19/10/2019 08:00,19/10/2019 09:00,0.155,6.458,,,,,,,,,,,
19/10/2019 09:00,19/10/2019 10:00,0.155,6.454,,,,,,,,,,,
19/10/2019 10:00,19/10/2019 11:00,0.143,6.292,,,,,,,,,,,
19/10/2019 11:00,19/10/2019 12:00,0.143,6.293,,,,,,,,,,,
19/10/2019 12:00,19/10/2019 13:00,0.158,6.501,,,,,,,,,,,
19/10/2019 13:00,19/10/2019 14:00,0.172,6.682,,,,,,,,,,,
19/10/2019 14:00,19/10/2019 15:00,0.179,6.775,,,,,,,,,,,
19/10/2019 15:00,19/10/2019 16:00,0.157,6.487,,,,,,,,,,,
19/10/2019 16:00,19/10/2019 17:00,0.171,6.673,,,,,,,,,,,
19/10/2019 17:00,19/10/2019 18:00,0.197,7.003,,,,,,,,,,,
19/10/2019 18:00,19/10/2019 19:00,0.199,7.023,,,,,,,,,,,
19/10/2019 19:00,19/10/2019 20:00,0.187,6.874,,,,,,,,,,,
19/10/2019 20:00,19/10/2019 21:00,0.171,6.668,,,,,,,,,,,
19/10/2019 21:00,19/10/2019 22:00,0.162,6.562,,,,,,,,,,,
19/10/2019 22:00,19/10/2019 23:00,0.16,6.525,,,,,,,,,,,
19/10/2019 23:00,20/10/2019 00:00,0.166,6.609,,,,,,,,,,,
20/10/2019 00:00,20/10/2019 01:00,0.157,6.48,,,,,,,,,,,
20/10/2019 01:00,20/10/2019 02:00,0.145,6.324,,,,,,,,,,,
20/10/2019 02:00,20/10/2019 03:00,0.147,6.345,,,,,,,,,,,
20/10/2019 03:00,20/10/2019 04:00,0.164,6.581,,,,,,,,,,,
20/10/2019 04:00,20/10/2019 05:00,0.191,6.928,,,,,,,,,,,
20/10/2019 05:00,20/10/2019 06:00,0.181,6.803,,,,,,,,,,,
